chpatno,slokano,sentno,Word,Sandhied Word,Hindi Meaning,English Meaning
13,028,1,,कम्पोत्तरं,कम्प-उत्तर_को,subsequent to quivers
13,028,1,,तवोपगूढम्,तव-गुप्त,your embraces
13,028,1,,-,तव-गुप्त,your embraces
13,028,1,,च,और,all
13,028,1,,स्मरता,स्मरण_करता_हुआ,remembering
13,028,1,,मया,मुझसे,by me
13,028,1,,गुहाविसारीण्यतिवाहितानि,गुफा-प्रसार_करने_वाले,echoed by caves
13,028,1,,-,कठोर-गर्जित,the roaring of the clouds
13,028,1,,कथंचिद्घनगर्जितानि,किसी_तरह_से_हो,somehow
13,028,1,,-,अति-भारी_बोझ,were endured
13,029,1,,-,जहां,-
13,029,1,,विभिन्नकोशैः,विभक्त_किया_हुआ-कोशों_से,-
13,029,1,,नवकन्दलैस्ते,नव-नया_अंकुर_या_अँखुवों_से,-
13,029,1,,आसारसिक्तक्षितिबाष्पयोगान्मामक्षिणोद्यत्र,-,-
13,029,1,,विडम्ब्यमाना,-,-
13,029,1,,-,वे,-
13,029,1,,विवाहधूमारुणलोचनश्रीः,-,-
13,029,1,,-,मुझे,-
13,029,1,,-,मारा,-
13,030,1,,उपान्तवानीरवनोपगूढान्यालक्षपारिप्लवसारसानि,उपान्त-वानीर-वन-गुप्त," at fringes, by cane, thickets, covered"
13,030,1,,-,आलक्ष्य-पारिप्लव-सारस,"slightly perceptible,swimming, water fowls"
13,030,1,,दूरावतीर्णा,दूर_से_नीचे_आयी_हुई,descended 
13,030,1,,पिबतीव,पीती_है,drunk
13,030,1,,-,जैसे,as if.
13,030,1,,खेदादमूनि,थकान_से,fatigued
13,030,1,,-,अदस्_,these
13,030,1,,पम्पासलिलानि,पम्पा-जल_को,"Pampa lake's, waters"
13,030,1,,दृष्टिः,दृष्टि,the eye sight
13,031,1,,अत्रावियुक्तानि,यहाँ,-
13,031,1,,-,-,-
13,031,1,,-,अ-वियुक्त,-
13,031,1,,रथाङ्गनाम्नामन्योन्यदत्तोत्पलकेसराणि,रथ-अङ्ग-नामों_का,-
13,031,1,,द्वन्द्वानि,द्वन्द्व,-
13,031,1,,ते,वे,-
13,031,1,,दूरान्तरवर्तिना,दूर-अन्तर-होने_वाले_से,-
13,031,1,,मया,मुझसे,-
13,031,1,,प्रिये,प्री_को,-
13,031,1,,सस्पृहमीक्षितानि,स-स्पृह_को,-
13,031,1,,-,-,-
13,033,1,,-,-,-
13,033,1,,काञ्चनकिङ्किणीनाम्,-,golden bells
13,033,1,,स्वनं,कोलाहल_को,sound
13,033,1,,श्रुत्वा,-,Having heard
13,033,1,,खमुत्पतन्त्यो गोदावरीसारसपङ्क्तयस्त्वाम्,आकाश_को,-
13,033,1,,-,गिरतीं_हुईं,-
13,033,1,,अमूर्विमानान्तरलम्बिनीनां,अदस्,These
13,033,1,,-,गोदावरी-हंस-श्रेणियाँ,River Godavari's line of  sarasa birds
13,033,1,,-,तुम्हें,You
13,033,1,,प्रत्युद्व्रजन्तीव,ओर,-
13,033,1,,-,प्रति_उत्_व्रज्1_प्प्_स्क्ते_हैं,welcome
13,033,1,,-,जैसे,-
13,034,1,,पेशलमध्ययापि,पेशल-मध्या_से,-
13,034,1,,-,भी,-
13,034,1,,त्वया,तुमसे,-
13,034,1,,घटाम्बुसंवर्धितबालचूता,-,-
13,034,1,,-,उन्मुख-कृष्ण-सारा,-
13,034,1,,चिरात्पञ्चवटी,-,-
13,034,1,,दृष्टा,दृष्ट,-
13,034,1,,एषा,यह,-
13,034,1,,-,पञ्च-रस्सी,-
13,034,1,,-,मेरा,-
13,034,1,,मनो मे,मन,-
13,034,1,,आनन्दयत्युन्मुखकृष्णसारा,-,-
13,035,1,,अत्रानुगोदं,यहाँ,-
13,035,1,,-,-,-
13,035,1,,मृगयानिवृत्तस्तरङ्गवातेन,शिकार-निवृत्त,-
13,035,1,,-,लहर-हवा_से,-
13,035,1,,विनीतखेदः,-,-
13,035,1,,रहस्त्वदुत्सङ्गनिषण्णमूर्धा,-,-
13,035,1,,(सन्),सज्जन,-
13,035,1,,-,मैं,-
13,035,1,,वानीरगृहेषु,वानीर-गृहों_में,-
13,035,1,,सुप्तः,-,-
13,035,1,,(इति),-,-
13,035,1,,स्मरामि,स्मरण_करता_हूँ,-
13,036,1,,भ्रूभेदमात्रेण,भ्रू-मात्र_से,-
13,036,1,,पदान्मघोनः,पैर_से,-
13,036,1,,-,इन्द्र_के,-
13,036,1,, यो ,-,-
13,036,1,,नहुषं,नहुष_को,-
13,036,1,,प्रभ्रंशयाञ्चकार,-,-
13,036,1,,तस्य,उस,-
13,036,1,,आविलाम्भःपरिशुद्धिहेतोः,परिशुद्धि-हेतु_से,-
13,036,1,,भौमः,-,-
13,036,1,,मुनेः,मुनि_का,-
13,036,1,,स्थानपरिग्रहोऽयम् ,स्थान-परिग्रह,-
13,036,1,,-,यह,-
13,036,1,,(-),ध्_अस्2_प्प्_स्क्ता_है,-
13,037,1,,-,अनिन्द्य-कीर्ति_से,-
13,037,1,,-,उसका,-
13,037,1,,-,-,-
13,037,1,,हविर्गन्धि,हविः-गन्धि,-
13,037,1,,त्रेताग्निधूमाग्रमनिन्द्यकीर्तेस्तस्येदमाक्रान्तविमानमार्गम्,त्रेत-अग्नि-धुआँ-आगे_को,-
13,037,1,,-,यह,-
13,037,1,,घ्रात्वा,-,-
13,037,1,,रजोविमुक्तः,धूल-,-
13,037,1,,मे,मेरा,-
13,037,1,,-,आत्मा,-
13,037,1,,लघिमानमात्मा,लघिमन्_को,-
13,037,1,,समश्नुते,व्याप्त_होता_है,-
13,038,1,,-,आत्माभिमानिनी_स्त्री,-
13,038,1,,शातकर्णेः,मुनि_से,-
13,038,1,,-,मुनि_का,-
13,038,1,,पञ्चाप्सरो नाम,पञ्च-अप्सर,-
13,038,1,,-,नाम_1,-
13,038,1,,पर्यन्तवनं,पर्यन्त-वन,-
13,038,1,,एतन्मुनेर्मानिनि,यह,-
13,038,1,,विहारवारि,जल,-
13,038,1,,-,दूरस्थित_से,-
13,038,1,,विदूरान्मेघान्तरालक्ष्यमिवेन्दुबिम्बम्,मेघ-अन्तर-आ-लक्ष्य,-
13,038,1,,-,चन्द्रमा-सूर्यमण्डल,-
13,038,1,,-,जैसे,-
13,038,1,,आभाति,आङ्_भा1_प्प्_स्क्ता_है,-
13,039,1,,पुरा,पुरा1,-
13,039,1,,स दर्भाङ्कुरमात्रवृत्तिः,वह,-
13,039,1,,-,कुश_घास_का_नुकीला_पत्ता-मात्र-वृत्ति,-
13,039,1,,-,-,-
13,039,1,,चरन्मृगैः,घूमता_हुआ,-
13,039,1,,-,हिरनों_के,-
13,039,1,,सार्धमृषिः,साथ_साथ,-
13,039,1,,(आसीत्),था,-
13,039,2,,(सः),वह,-
13,039,2,,समाधिभीतेन,-,-
13,039,2,,मघोना,इन्द्र_से,-
13,039,2,,पञ्चाप्सरोयौवनकूटबन्धम्,पञ्च-अप्सरः-यौवन-जालसाजी-बन्ध_को,-
13,039,2,,-,लगाया_*****,-
13,039,2,,किलोपनीतः,-,-
13,040,1,,-,-,-
13,040,1,,तस्यायमन्तर्हितसौधभाजः,उसका,-
13,040,1,,-,यह,-
13,040,1,,प्रसक्तसंगीतमृदङ्गघोषः,युक्त-सङ्गीत-मृदङ्ग-घोष,-
13,040,1,,वियद्गतः,आकाश-गया_हुआ,-
13,040,1,,(सन्),सज्जन,-
13,040,1,,पुष्पकचन्द्रशालाः,पुष्पक-शालाओं_को,-
13,040,1,,क्षणम्,क्षण_को,-
13,040,1,,प्रतिश्रुन्मुखराः,प्रतिश्रुत्-मुखराओं_को,-
13,040,1,,करोति,करता_है,-
13,041,1,,हविर्भुजामेधवतां,अग्नि_के,-
13,041,1,,-,एध,-
13,041,1,,चतुर्णां,चतुरों_की,-
13,041,1,,मध्ये,मध्य_में,-
13,041,1,,ललाटंतपसप्तसप्तिः,ललाटं-गर्मी-सूर्य,-
13,041,1,,असौ,अदस्,-
13,041,1,,तपस्यत्यपरस्तपस्वी,करता_है,-
13,041,1,,-,दूसरा,-
13,041,1,,-,तपस्वी,-
13,041,1,,नाम्ना,नाम_से,-
13,041,1,,सुतीक्ष्णश्चरितेन,सुतीक्ष्ण,-
13,041,1,,-,चरित_से,-
13,041,1,,दान्तः,पालतू,-
13,042,1,,जनितेन्द्रशङ्कं,जिसे_जन्म_दिया_गया_है-इन्द्र-शङ्क_को,-
13,042,1,,अमुम्,अदस्_को,-
13,042,1,,सहासप्रहितेक्षणानि,-,-
13,042,1,,व्याजार्धसंदर्शितमेखलानि,धोखा-आधा-सण्दर्शित-मेखल,-
13,042,1,,सुराङ्गनाविभ्रमचेष्टितानि,-,-
13,042,1,,विकर्तुं,-,-
13,042,1,,-,बस,-
13,042,1,,नालं,नहीं,-
13,042,1,,-,हुए,-
13,043,1,,-,ऊर्ध्व-भुजा,-
13,043,1,,एषोऽक्षमालावलयं,यह,-
13,043,1,,-,धुरा-माला-कंकण,-
13,043,1,,मृगाणां,मृगों-के,-
13,043,1,,कण्डूयितारम्,-,-
13,043,1,,कुशसूचिलावम्,कुश-सूचि-लाव,-
13,043,1,,सव्येतरं,-,-
13,043,1,,भुजमूर्ध्वबाहुः,भुज,-
13,043,1,,मे,मेरे,-
13,043,1,,सभाजने,प्रणाम_करने,-
13,043,1,,-,जाते_हैं,-
13,043,1,,प्राध्वमितः,प्राध्वम्,-
13,043,1,,प्रयुङ्क्ते,-,-
13,044,1,,-,यह,-
13,044,1,,वाचंयमत्वात्प्रणतिम्ममैष,मौनव्रत वाले होने के कारण,-
13,044,1,,-,मेरा,-
13,044,1,,-, प्रणाम को,-
13,044,1,,किञ्चित्प्रतिगृह्य ,थोड़ा,-
13,044,1,,मूर्ध्नः,सिर,-
13,044,1,,कम्पेन,कम्प_से,-
13,044,1,,-,स्वीकार किया,-
13,044,1,,-,विमान-विमान2-हस्तक्षेप-_को,-
13,044,1,,दृष्टिम्विमानव्यवधानमुक्ताम्,दृष्टि_को,-
13,044,1,,पुनः,-,-
13,044,1,,सहस्रार्चिषि,सहस्रकिरण सूर्य में,-
13,044,1,,सन्निधत्ते,सम्_नि_धा1_अप्_स्क्ता_है,-
13,045,1,,अदः,अदस्,-
13,045,1,,शरण्यं,आश्रयस्थल,-
13,045,1,,शरभङ्गनाम्नस्तपोवनं,शरभङ्ग-नाम_का,-
13,045,1,,-,तप-वन,-
13,045,1,,पावनमाहिताग्नेः,-,-
13,045,1,,-,-,-
13,045,1,,(अस्ति),है,-
13,045,2,,चिराय,दीर्घ_के_लिये,-
13,045,2,,संतर्प्य ,जला_कर,-
13,045,2,,समिद्भिरग्निं ,संग्राम_से,-
13,045,2,,-,अग्नि,-
13,045,2,,यो मन्त्रपूतां ,जिसने,-
13,045,2,,-,मन्त्र-तोडीं_हुईं,-
13,045,2,,तनुमप्यहौषीत् ,शरीर_को,-
13,045,2,,-,भी,-
13,045,2,,-,देना_यज्ञ_किया,-
13,046,1,,-,अब,-
13,046,1,,तस्यातिथीनामधुना,उसके,-
13,046,1,,-,अतिथियों_की,-
13,046,1,,सपर्या,पूजा,-
13,046,1,,छायाविनीताध्वपरिश्रमेषु,छाया-परिश्रम_में,-
13,046,1,,भूयिष्ठसंभाव्यफलेष्वमीषु,अत्यधिक-संभावित-फल,-
13,046,1,,-,अदस्_,-
13,046,1,,पादपेषु,पेड्Zओं_में,-
13,046,1,,सुपुत्रेष्विव,सु-पुत्रों_में,-
13,046,1,,-,जैसे,-
13,046,1,,स्थिता,स्थित,-
13,046,1,,-,था,-
13,047,1,,धारास्वनोद्गारिदरीमुखोऽसौ,धारा-कोलाहल-उद्गारि-गुफा-मुख,-
13,047,1,,शृङ्गाङ्गलग्नाम्बुजवप्रपङ्कः,-,-
13,047,1,,-,अदस्,-
13,047,1,,चित्रकूटः,चित्रकूट,-
13,047,1,,बन्धुरगात्रि,हंस-,-
13,047,1,,-,-,-
13,047,1,,ककुद्मानिव,-,-
13,047,1,,-,जैसे,-
13,047,1,,मे,मेरा,-
13,047,1,,चक्षुर्दृप्तः,आँख,-
13,047,1,,बध्नाति,बन्ध्1_प्प्_स्क्ता_है,-
13,048,1,,प्रसन्नस्तिमितप्रवाहा,-,-
13,048,1,,-,-,-
13,048,1,,एषा,यह,-
13,048,1,,सरिद्विदूरान्तरभावतन्वी,नदी,-
13,048,1,,मन्दाकिनी,गंगा_नदी,-
13,048,1,,नगोपकण्ठे,नग-उपकण्ठ_में,-
13,048,1,,भूमेः,भूमि_का,-
13,048,1,,कण्ठगतेव,गला-गयी_हुई,-
13,048,1,,मुक्तावली,मुक्तावली,-
13,048,1,,-,जैसे,-
13,048,1,,भाति,भा1_प्प्_स्क्ती_है,-
13,049,1,,अयं,यह,-
13,049,1,,सुजातोऽनुगिरं,उच्चकुलोत्पन्न,-
13,049,1,,-,अनु-भाषण_को,-
13,049,1,,तमालः,तमाल,-
13,049,1,,(-),है,-
13,049,1,,प्रवालमादाय,प्रवाल_को,-
13,049,1,,-,आङ्_दै1_प्प्_स्क्यें,-
13,049,1,,सुगन्धि,पिप्परामूल,-
13,049,1,,यस्य,जिसका,-
13,049,1,,यवाङ्कुरापाण्डुकपोलशोभी,जौ-अङ्कुर-अ-पीला-गाल-शोभिन्,-
13,049,1,,मयावतंसः,मुझसे,-
13,049,1,,-,अवतंस,-
13,049,1,,परिकल्पितस्ते,-,-
13,049,1,,-,वे,-
13,049,1,,(-),था,-
13,050,1,,अनिग्रहत्रासविनीतसत्त्वमपुष्पलिङ्गात्फलबन्धिवृक्षम्,-,-
13,050,1,,-,अ-पुष्प-लिङ्ग_से,-
13,050,1,,-,फल-बन्धि-वृक्ष,-
13,050,1,,वनं,वन_को,-
13,050,1,,तपःसाधनमेतदत्रेराविष्कृतोदग्रतरप्रभावम् ,तपः-साधन,-
13,050,1,,-,इस,-
13,050,1,,-,अत्रि_के,-
13,050,1,,-,प्रभाव-प्रभाव,-
13,050,1,,(-),है,-
13,051,1,,अत्राभिषेकाय,यहाँ,-
13,051,1,,-,अनसूया,-
13,051,1,,सप्तर्षिहस्तोद्धृतहेमपद्माम्,-,-
13,051,1,,त्र्यम्बकमौलिमालाम्,त्र्यम्बक-मौलि-माला_को,-
13,051,1,,त्रिस्रोतसं,तीन-स्रोतस्_को,-
13,051,1,,तपोधनानां,तपः-धन_का,-
13,051,1,,-,अभिषेक_को,-
13,051,1,,प्रवर्तयामास,-,-
13,051,1,,किलानसूया,-,-
13,052,1,,वीरासनैर्ध्यानजुषामृषीणाममी,वीर-आसनों_से,-
13,052,1,,-,-,-
13,052,1,,-,ऋषियों_का,-
13,052,1,,समध्यासितवेदिमध्याः,समध्यासित-विवाह_करने_वाला-मध्य,-
13,052,1,,-,अदस्,-
13,052,1,,शाखिनोऽपि,वेद,-
13,052,1,,-,भी,-
13,052,1,,निवातनिष्कम्पतया,-,-
13,052,1,,योगाधिरूढा इव,योग-बैठे,-
13,052,1,,-,जैसे,-
13,052,1,,विभान्ति,वि_भा1_प्प्_स्क्ते_हैं,-
13,053,1,,त्वया,तुम्हारे_द्वारा,-
13,053,1,,पुरस्तादुपयाचितो ,पहले,-
13,053,1,,यः,जो,-
13,053,1,,-,प्रार्थना,-
13,053,1,,श्यामः,श्याम,-
13,053,1,,इति,ऐसा,-
13,053,1,,प्रतीतः,स्पष्ट_हुआ_हुआ,-
13,053,1,,सोऽयम्वटः ,वह,-
13,053,1,,-,बड़,-
13,053,1,,-,इस,-
13,053,1,,फलितः,ध्_फल्1या_हुआ,-
13,053,1,,सपद्मरागः,स-पद्म-राग,-
13,053,1,,गारुडानाम्,गारुडों_के,-
13,053,1,,-,मणियों_की,-
13,053,1,,राशिर्मणीनामिव ,राशि,-
13,053,1,,-,जैसे,-
13,053,1,,विभाति,वि_भा1_प्प्_स्क्ता_है,-
13,059,1,,पुरं,पुर,-
13,059,1,,निषादाधिपतेरिदं,निषाद-अधिपति_का,-
13,059,1,,-,यह,-
13,059,1,,तद्यस्मिन्मया,वह,-
13,059,1,,(-),-,-
13,059,1,,-,जिसमें,-
13,059,1,,-,मुझसे,-
13,059,1,,मौलिमणिं,मौलि-मौल-मणि_को,-
13,059,1,,विहाय,अपहरण_करके,-
13,059,1,,जटासु,जटों_में,-
13,059,1,,बद्धास्वरुदत्सुमन्त्रः,बाँधाओं_में,-
13,059,1,,-,ध्_वद्1_प्प्_स्क्या,-
13,059,1,,-,सुमन्त्र_ने,-
13,059,1,,कैकेयि,-,-
13,059,1,,कामाः,काम,-
13,059,1,,फलितास्तवेति,फलाया हुआ,-
13,059,1,,(-),-,-
13,059,1,,-,तुम्हारा,-
13,059,1,,-,-,-
13,060,1,,पयोधरैः,पयोधरों_से,-
13,060,1,, पुण्यजनाङ्गनानां ,पुण्य-जना-अङ्गनाओं_के,-
13,060,1,,निर्विष्टहेमाम्बुजरेणु,-,-
13,060,1,,यस्याः,जिसके,-
13,060,1,,ब्राह्मं,ब्राह्म_को,-
13,060,1,,सरः,सरोवर,-
13,060,1,,कारणमाप्तवाचो,कारण,-
13,060,1,,-,-,-
13,060,1,,बुद्धेरिवाव्यक्तमुदाहरन्ति,-,-
13,060,1,,-,-,-
13,060,1,,-,-,-
13,060,1,,-,उत्_आङ्_हृ1_प्प्_स्क्ते_हैं,-
13,060,1,,(-),वह,-
13,060,1,,(-),-,-
13,060,1,,(-),-,-
13,060,1,,(-),अस्2_प्प्_स्क्ती_है,-
13,061,1,,जलानि,जल_को,-
13,061,1,,या,जो,-
13,061,1,,तीरनिखातयूपा,-,-
13,061,1,,(-),नदी,-
13,061,1,,वहत्ययोध्यामनु,ढोती_है,-
13,061,1,,-,अयोध्या_को,-
13,061,1,,-,बाद,-
13,061,1,,राजधानीम्,राजा-धानी,-
13,061,1,,तुरङ्गमेधावभृथावतीर्णैरिक्ष्वाकुभिः,घोडा-मेध-अवभृथ-नीचे_आया_हुवों_से,-
13,061,1,,-,इक्ष्वाकुओं_से,-
13,061,1,,पुण्यतरीकृतानि,पुण्यतरी-निर्मित,-
13,061,1,,(-),वह,-
13,061,1,,(-),-,-
13,061,1,,(-),यह,-
13,061,1,,(-),अस्2_प्प्_स्क्ती_है,-
13,062,1,,याम्,-,-
13,062,1,,सैकतोत्सङ्गसुखोचितानां,-,-
13,062,1,,प्राज्यैः,-,-
13,062,1,,पयोभिः,-,-
13,062,1,,परिवर्धितानां,-,-
13,062,1,,सामान्यधात्रीमिव,सामान्य-धात्री_को,-
13,062,1,,-,जैसे,-
13,062,1,,मानसम्,मानसिक_को,-
13,062,1,,मे,मेरा,-
13,062,1,,संभावयत्युत्तरकोसलानाम्,-,-
13,062,1,,-,उत्तर-कोसलों_का,-
13,062,1,,(-),वह,-
13,062,1,,(-),यह,-
13,062,1,,(-),सरयुओं_को,-
13,062,1,,(-),ध्_अस्2_प्प्_स्क्ता_है,-
13,063,1,,सेयं,वह,-
13,063,1,,-,यह,-
13,063,1,,मदीया,मदीय,-
13,063,1,,जननीव,जनन,-
13,063,1,,-,ध्_इ1_प्प्_स्क्ते_हैं,-
13,063,1,,तेन,-,-
13,063,1,,मान्येन,-,-
13,063,1,,राज्ञा,राजा_से,-
13,063,1,,सरयूर्वियुक्ता,सरयुओं_को,-
13,063,1,,-,-,-
13,063,1,,दूरे,दूर_में,-
13,063,1,,वसन्तम्,वसन्त_को,-
13,063,1,,शिशिरानिलैर्मां,ठंढा-अनिलों_से,-
13,063,1,,-,मुझे,-
13,063,1,,तरङ्गहस्तैरुपगूहतीव,लहर-हस्तों_से,-
13,063,1,,-,-,-
13,063,1,,-,जैसे,-
13,064,1,,विरक्तसन्ध्याकपिशं,विरक्तसन्ध्या-भूरे_रंग_का,-
13,064,1,,परस्ताद्यतो,पुरस्तात्,-
13,064,1,,-,जैसा,-
13,064,1,,रजः,रज_गुण,-
13,064,1,,पार्थिवमुज्जिहीते,-,-
13,064,1,,-,उत्_हा1_अप्_स्क्ता_है,-
13,064,1,,शङ्के,ध्_शक्1_अप्_स्क्ता_हूँ,-
13,064,1,,हनूमत्कथितप्रवृत्तिः,हनूमत्कथित-प्रवृत्ति,-
13,064,1,,प्रत्युद्गतो,ओर,-
13,064,1,,-,निकला_हुआ,-
13,064,1,,माम्,मेरी,-
13,064,1,,भरतः,भरत,-
13,064,1,,ससैन्यः,स-सैनिक,-
13,064,1,,(-),ऐसा,-
13,064,1,,(-),मैं,-
13,065,1,,अद्धा,सचमुच,-
13,065,1,,श्रियम्,श्री_को,-
13,065,1,,पालितसंगराय,-,-
13,065,1,,प्रत्यर्पयिष्यत्यनघां,-,-
13,065,1,,-,अनघ_को,-
13,065,1,,स,वह,-
13,065,1,,साधुः,साधु,-
13,065,1,,हत्वा,-,-
13,065,1,,निवृत्ताय,-,-
13,065,1,,मृधे,मृध,-
13,065,1,,खरादीन्संरक्षितां,खल-पहेलों_को,-
13,065,1,,-,-,-
13,065,1,,त्वामिव,तुम्हें,-
13,065,1,,-,जैसे,-
13,065,1,,लक्ष्मणः,लक्ष्मण,-
13,065,1,,मे,मेरा,-
13,066,1,,असौ,अदस्,-
13,066,1,,पुरस्कृत्य,-,-
13,066,1,,गुरुं,गुरु_को,-
13,066,1,,पदातिः,पैदल_सिपाही,-
13,066,1,,पश्चादवस्थापितवाहिनीकः,पश्चात्-अवस्थापित-वाहिनी,-
13,066,1,,(-),सज्जन,-
13,066,1,,वृद्धैरमात्यैः,वृद्धों_से,-
13,066,1,,-,अमात्यों_से,-
13,066,1,,सह,साथ,-
13,066,1,,चीरवासाः,चीर-रहने,-
13,066,1,,मामर्घ्यपाणिर्भरतोऽप्युपैति,मुझे,-
13,066,1,,-,अर्घ्य-हाथ,-
13,066,1,,(-),सज्जन,-
13,066,1,,-,भरत,-
13,066,1,,-,अभि_उप_इ1_प्प्_स्क्ता_है,-
13,067,1,,पित्रा,पिता_से,-
13,067,1,,विसृष्टाम्,छोडी_हुई,-
13,067,1,,मदपेक्षया,मत्-अपेक्षा_से,-
13,067,1,,यः,जो,-
13,067,1,,श्रियं,श्री_को,-
13,067,1,,युवाप्यङ्कगतामभोक्ता,युवक,-
13,067,1,,-,भी,-
13,067,1,,-,अङ्ग-गयीं_हुईं,-
13,067,1,,-,अ-,-
13,067,1,,(-),सज्जन,-
13,067,1,,इयन्ति,अधिक,-
13,067,1,,वर्षाणि,वरसूँ,-
13,067,1,,तया,उसका,-
13,067,1,,सहोग्रमभ्यस्यतीव,साथ,-
13,067,1,,-,क्रूर,-
13,067,1,,-,अभि_अस्3_प्प्_स्क्ता_है,-
13,067,1,,-,जैसे,-
13,067,1,,व्रतमासिधारम्,व्रत,-
13,067,1,,-,आसिधार,-
13,068,1,,एतावदुक्तवति,एतावत्,-
13,068,1,,-,-,-
13,068,1,,दाशरथौ,दाशरथों_को,-
13,068,1,,तदीयामिच्छां,उसकी,-
13,068,1,,-,इच्छा_को,-
13,068,1,,विमानमधिदेवतया,विमान,-
13,068,1,,-,अधिदेवता_से,-
13,068,1,,विदित्वा,समझ_कर,-
13,068,1,,ज्योतिष्पथादवततार,सूर्य-पैर_से,-
13,068,1,,-,उतरा,-
13,068,1,,सविस्मयाभि,सविस्मयों_से,-
13,068,1,,रुद्वीक्षितं ,ण्थ्या_हुआ,-
13,068,1,,प्रकृतिभिर्भरतानुगाभिः,प्रकृति_से,-
13,068,1,,-,भरत-अनुगा,-
13,069,1,,तस्मात्पुरःसरबिभीषणदर्शनेन,उससे,-
13,069,1,,-,पुरःसर-बिभीषण-दर्शन_से,-
13,069,1,,सेवाविचक्षणहरीश्वरदत्तहस्तः,सेवा-स्पष्टदर्शी-हरि-ईश्वर-जिसने_दूसरे_की_सहायता_के_लिए_हाथ_बढ्Zआया_है,-
13,069,1,,(-),सज्जन,-
13,069,1,,यानादवातरददूरमहीतलेन,वाहन_से,-
13,069,1,,-,उतरा,-
13,069,1,,-,अदूर-पृथ्वी-बाहू_वाले,-
13,069,1,,मार्गेण,मार्ग_से,-
13,069,1,,भङ्गिरचितस्फटिकेन,-,-
13,069,1,,रामः,राम,-
13,070,1,,प्रयतः,प्रीति_करता_हुआ,-
13,070,1,,स,उस,-
13,070,1,,इक्ष्वाकुवंशगुरवे,इक्ष्वाकु-वंश-गुरु_के_लिये,-
13,070,1,,प्रणम्य,प्रणाम_करके,-
13,070,1,,भरतमर्घ्यपरिग्रहान्ते,अर्घ्यपरिग्रह-अन्त_में,-
13,070,1,,पर्यश्रुरस्वजत,पर्यश्रु_ने,-
13,070,1,,(-),सज्जन,-
13,070,1,,-,ष्वन्ज्1_अप्_स्क्या,-
13,070,1,,-,भरत,-
13,070,1,,भ्रातरं,भाई,-
13,070,1,,तद्भक्त्यपोढपितृराज्यमहाभिषेके,तत्-भक्ति-अपोढ-पिता-अभिषेकाओं_को,-
13,070,1,,मूर्धनि,मूर्धन्_में,-
13,070,1,,चोपजघ्रौ,सूंखा,-
13,070,1,,-,और,-
13,071,1,,प्लक्षान्प्ररोहजटिलानिव,तेजी_से_चढना-जटिल,-
13,071,1,,-,प्लक्षों_को,-
13,071,1,,-,जैसे,-
13,071,1,,(-),प्लक्षों_को,-
13,071,1,,श्मश्रुप्रवृद्धिजनिताननविक्रियांश्च,दाढ्Zई-मूँछ-प्रवृद्धि-जिसे_जन्म_दिया_गया_है-मुख-विक्रियों_को,-
13,071,1,,अन्वग्रहीत्प्रणमतः,प्रणाम_करता_हुआ,-
13,071,1,,मन्त्रिवृद्धान्,मन्त्रि-वृद्ध,-
13,071,1,,-,और,-
13,071,1,,शुभदृष्टिपातैर्वातानुयोगमधुराक्षरया,शुभ-दृष्टि-पातों_से,-
13,071,1,,-,वार्त-अनुयोग-मधुराक्षरा,-
13,071,1,,च,और,-
13,071,1,,वाचा,वाणी_से,-
13,071,1,,-,कृपा_की,-
13,072,1,,-,यह,-
13,072,1,,मे,मेरा,-
13,072,1,,दुर्जातबन्धुरयमृक्षहरीश्वरः,दुः-हुआ,-
13,072,1,,-,ऋक्ष-हरि-,-
13,072,1,,(-),ध्_अस्2_प्प्_स्क्ता_है,-
13,072,2,,एष,यह,-
13,072,2,,समरेषु,युद्धों_में,-
13,072,2,,पुरः,पुरः,-
13,072,2,,प्रहर्ता,-,-
13,072,2,,पौलस्त्य,पौलस्त्य,-
13,072,2,,(-),है,-
13,072,2,,इत्यादृतेन,ऐसा,-
13,072,2,,-,आदृत_से,-
13,072,2,,रघुनन्दनेन,राम_के_द्वारा,-
13,072,2,,कथितौ,कथित,-
13,072,2,,-,दोनोंकी,-
13,072,2,,लक्ष्मणमुभौ,लक्ष्मण_को,-
13,072,2,,व्युत्क्रम्य,ण्थ्_कर,-
13,072,2,,भरतो,भरत_ने,-
13,072,2,,ववन्दे,स्तुति_की,-
13,073,1,,तदनु,तत्-बाद_में,-
13,073,1,,सः,उसने,-
13,073,1,,सौमित्रिणा,लक्ष्मण_से,-
13,073,1,,(-),-,-
13,073,1,,संससृजे,मिलाप_कर_या_हुआ,-
13,073,2,,नम्रशिरसं,नम्र-शिरस्_को,-
13,073,2,,चैनमुत्थाप्य,-,-
13,073,2,,-,इसको,-
13,073,2,,-,-,-
13,073,2,,रूढेन्द्रजित्प्रहरणव्रणकर्कशेन,-,-
13,073,2,,-,इसका,-
13,073,2,,-,उरःस्थल_से,-
13,073,2,,भुजमध्यमुरःस्थलेन,हाथ-मध्य_को,-
13,073,2,,क्लिश्यन्निवास्य,पीडा_देता_हुआ,-
13,073,2,,-,जैसे,-
13,073,2,,भृशमालिलिङ्ग,-,-
13,073,2,,-,-,-
13,074,1,,-,तब,-
13,074,1,,हरिचमूपतयस्तदानीं,हरि-सेना-पतियाँ,-
13,074,1,,रामाज्ञया,राम-आज्ञा_से,-
